Site Id,OPC Tag,Turbine Id,Tag,Available Minutes,Averages,Max samples,Min Samples,Standra Deviation,Consistency (Minutes per 48 Hrs),Resolution (Average samples per minute),Resolution Error (RSD),Resolution with Error,Resolution With Consistency Confidence
WAD1,WAD1-0011.AI_In_Axis3BatVoltC3,11,AI_In_Axis3BatVoltC3,6,3.5,7,2,1.892969449,12%,6%,54%,-21%,-3%
WAD1,WAD1-0011.AI_In_Axis3BatVoltC1,11,AI_In_Axis3BatVoltC1,1,3,3,3,0,2%,5%,0%,5%,0%
WAD1,WAD1-0011.AI_In_Axis3BatVoltC6,11,AI_In_Axis3BatVoltC6,3,1.333333333,2,1,0.471404521,6%,2%,35%,-15%,-1%
WAD1,WAD1-0011.AI_In_Axis3BatVoltC4,11,AI_In_Axis3BatVoltC4,8,2.375,8,1,2.175861898,16%,4%,92%,-42%,-7%
WAD1,WAD1-0011.AI_In_Axis3BatVoltC5,11,AI_In_Axis3BatVoltC5,3,2.333333333,3,1,0.942809042,6%,4%,40%,-16%,-1%
WAD1,WAD1-0011.IdleTime_R,11,IdleTime_R,49,46.46938776,48,32,2.450339758,100%,77%,5%,75%,75%
WAD1,WAD1-0011.DynCtl_MBCMode,11,DynCtl_MBCMode,4,2.25,3,1,0.829156198,8%,4%,37%,-15%,-1%
WAD1,WAD1-0011.Pitch_PitchBatt2Temp,11,Pitch_PitchBatt2Temp,40,40.2,48,1,12.88642697,82%,67%,32%,51%,42%
WAD1,WAD1-0011.AI_In_TbGbxOilTempSump,11,AI_In_TbGbxOilTempSump,49,43.63265306,48,31,2.745637561,100%,73%,6%,70%,70%
WAD1,WAD1-0011.SM_Curt_NormalOperation,11,SM_Curt_NormalOperation,2,1.5,2,1,0.5,4%,3%,33%,-14%,-1%
WAD1,WAD1-0011.AI_In_TbWindSpeed_Thies2D,11,AI_In_TbWindSpeed_Thies2D,49,45.20408163,48,30,2.871247982,100%,75%,6%,72%,72%
WAD1,WAD1-0011.AO_Cu_ReacPowerDem,11,AO_Cu_ReacPowerDem,44,46.77272727,48,32,2.503303602,90%,78%,5%,75%,68%
WAD1,WAD1-0011.AO_Pitch_HeartBeatSend1,11,AO_Pitch_HeartBeatSend1,49,46.79591837,48,32,2.449319704,100%,78%,5%,75%,75%
WAD1,WAD1-0011.AO_Pitch_HeartBeatSend2,11,AO_Pitch_HeartBeatSend2,49,46.7755102,48,32,2.443360901,100%,78%,5%,75%,75%
WAD1,WAD1-0011.AO_Pitch_HeartBeatSend3,11,AO_Pitch_HeartBeatSend3,49,46.63265306,48,31,2.68551578,100%,78%,6%,75%,75%
WAD1,WAD1-0011.Yaw_PositionToNorth,11,Yaw_PositionToNorth,6,1.333333333,2,1,0.471404521,12%,2%,35%,-15%,-2%
WAD1,WAD1-0011.SM_OpCtl_Shutdown,11,SM_OpCtl_Shutdown,1,1,1,1,0,2%,2%,0%,2%,0%
WAD1,WAD1-0011.WFMS_TurbActPwrCurtSetpt,11,WFMS_TurbActPwrCurtSetpt,2,22,31,13,9,4%,37%,41%,16%,1%
WAD1,WAD1-0011.AI_In_TbGenWinding3Temp,11,AI_In_TbGenWinding3Temp,49,44.55102041,48,31,2.814403366,100%,74%,6%,71%,71%
WAD1,WAD1-0011.SM_OpCtl_SpinningPosition,11,SM_OpCtl_SpinningPosition,1,1,1,1,0,2%,2%,0%,2%,0%
WAD1,WAD1-0011.In_TbDiscBrakeHydrPressure,11,In_TbDiscBrakeHydrPressure,49,33.71428571,42,22,3.602720061,100%,56%,11%,51%,51%
WAD1,WAD1-0011.OpCtl_PitchIncreaseRateLimit,11,OpCtl_PitchIncreaseRateLimit,1,1,1,1,0,2%,2%,0%,2%,0%
WAD1,WAD1-0011.Curt_WFMSActPwrDemFreq,11,Curt_WFMSActPwrDemFreq,4,15.75,39,1,15.92757044,8%,26%,101%,-24%,-2%
WAD1,WAD1-0011.C_WFMS_ActPwrDemFreq,11,C_WFMS_ActPwrDemFreq,3,19.33333333,34,1,13.71941042,6%,32%,71%,-3%,0%
WAD1,WAD1-0011.AI_In_IOPackTemprA3_R,11,AI_In_IOPackTemprA3_R,35,5.314285714,14,1,4.186859911,71%,9%,79%,-31%,-22%
WAD1,WAD1-0011.AI_In_IOPackTemprA2_R,11,AI_In_IOPackTemprA2_R,35,5.857142857,19,1,4.592807154,71%,10%,78%,-29%,-21%
WAD1,WAD1-0011.Out_TotalProduction,11,Out_TotalProduction,35,12.11428571,27,1,9.010379502,71%,20%,74%,-17%,-12%
WAD1,WAD1-0011.AI_In_GridMonRealPowerAct,11,AI_In_GridMonRealPowerAct,49,46.6122449,48,32,2.701596856,100%,78%,6%,75%,75%
WAD1,WAD1-0011.WFMS_TurbMeasActPwr,11,WFMS_TurbMeasActPwr,49,46.65306122,48,31,2.527812803,100%,78%,5%,75%,75%
WAD1,WAD1-0011.AI_In_GridMonGroundCurrent,11,AI_In_GridMonGroundCurrent,49,46.73469388,48,31,2.480746351,100%,78%,5%,75%,75%
WAD1,WAD1-0011.DynCtl_ALCmm_D,11,DynCtl_ALCmm_D,49,46.6122449,48,31,2.709140435,100%,78%,6%,75%,75%
WAD1,WAD1-0011.DynCtl_ALCmm_Q,11,DynCtl_ALCmm_Q,49,46.69387755,48,32,2.3921989,100%,78%,5%,75%,75%
WAD1,WAD1-0011.C_WFMS_ActPwrDem,11,C_WFMS_ActPwrDem,13,42.61538462,48,1,12.42539869,27%,71%,29%,56%,15%
WAD1,WAD1-0011.AI_In_TbOutsideTemp_Thies2D,11,AI_In_TbOutsideTemp_Thies2D,33,3.484848485,9,1,2.401025187,67%,6%,69%,-29%,-19%
WAD1,WAD1-0011.AI_In_CuCFCTemp,11,AI_In_CuCFCTemp,49,46.69387755,48,32,2.533079771,100%,78%,5%,75%,75%
WAD1,WAD1-0011.DynCtl_BladeAngleSetpt,11,DynCtl_BladeAngleSetpt,35,30.94285714,48,14,9.254938009,71%,52%,30%,37%,26%
WAD1,WAD1-0011.DynCtl_ALC_Qmm,11,DynCtl_ALC_Qmm,49,46.75510204,48,31,2.478730849,100%,78%,5%,75%,75%
WAD1,WAD1-0011.AI_In_GridMonVoltageL1Act,11,AI_In_GridMonVoltageL1Act,49,46.75510204,48,32,2.445575866,100%,78%,5%,75%,75%
WAD1,WAD1-0011.Curt_WFMSLossP,11,Curt_WFMSLossP,1,1,1,1,0,2%,2%,0%,2%,0%
WAD1,WAD1-0011.Cu_ConverterStatus,11,Cu_ConverterStatus,1,2,2,2,0,2%,3%,0%,3%,0%
WAD1,WAD1-0011.Curt_PowerMax,11,Curt_PowerMax,13,44.15384615,48,1,12.46438714,27%,74%,28%,59%,16%
WAD1,WAD1-0011.AI_In_GridMonCurrentL2Act,11,AI_In_GridMonCurrentL2Act,49,46.55102041,48,31,2.785247027,100%,78%,6%,75%,75%
WAD1,WAD1-0011.MBCEst_SpeedWind,11,MBCEst_SpeedWind,49,46.63265306,48,32,2.715743049,100%,78%,6%,75%,75%
WAD1,WAD1-0011.Pitch_PitchAxis3Temp,11,Pitch_PitchAxis3Temp,17,31.58823529,48,1,13.80562044,35%,53%,44%,31%,11%
WAD1,WAD1-0011.WFMS_TurbMaxNegReactPwr,11,WFMS_TurbMaxNegReactPwr,7,11.28571429,24,1,6.922309394,14%,19%,61%,-12%,-2%
WAD1,WAD1-0011.Exchange.1.Header.TimeStamp,11,Exchange,49,46.71428571,48,32,2.415933504,100%,78%,5%,75%,75%
WAD1,WAD1-0011.WFMS_TurbMeasWndSpd,11,WFMS_TurbMeasWndSpd,49,45.40816327,48,30,2.664340232,100%,76%,6%,73%,73%
WAD1,WAD1-0011.AI_In_TbSlipringTemperature,11,AI_In_TbSlipringTemperature,49,43.48979592,48,30,3.258411088,100%,72%,7%,69%,69%
WAD1,WAD1-0011.AI_In_TbRotorSpeed1,11,AI_In_TbRotorSpeed1,47,39.27659574,48,3,14.68636961,96%,65%,37%,47%,45%
WAD1,WAD1-0011.AI_In_TbBearingRotorTemp,11,AI_In_TbBearingRotorTemp,49,41.93877551,47,32,3.006171633,100%,70%,7%,66%,66%
WAD1,WAD1-0011.AO_Cu_TorqueDem,11,AO_Cu_TorqueDem,49,46.7755102,48,32,2.443360901,100%,78%,5%,75%,75%
WAD1,WAD1-0011.AI_In_TowerAccelSideSideRaw,11,AI_In_TowerAccelSideSideRaw,49,45.87755102,48,32,2.811293936,100%,76%,6%,73%,73%
WAD1,WAD1-0011.DynCtl_Blad2AngleSetpt,11,DynCtl_Blad2AngleSetpt,37,30.48648649,48,1,12.4826834,76%,51%,41%,30%,23%
WAD1,WAD1-0011.AI_In_BatteryBoxTempA3,11,AI_In_BatteryBoxTempA3,49,46.6122449,48,32,2.701596856,100%,78%,6%,75%,75%
WAD1,WAD1-0011.AI_In_BatteryBoxTempA2,11,AI_In_BatteryBoxTempA2,41,39.26829268,48,1,14.118012,84%,65%,36%,47%,40%
WAD1,WAD1-0011.AI_In_BatteryBoxTempA1,11,AI_In_BatteryBoxTempA1,40,27.975,48,1,15.29458646,82%,47%,55%,19%,16%
WAD1,WAD1-0011.AI_In_GridMonVoltageL2Act,11,AI_In_GridMonVoltageL2Act,49,46.75510204,48,33,2.403489065,100%,78%,5%,75%,75%
WAD1,WAD1-0011.AI_In_PitchSpeedCurrent1,11,AI_In_PitchSpeedCurrent1,35,42.22857143,48,1,11.10234393,71%,70%,26%,57%,41%
WAD1,WAD1-0011.AI_In_PitchSpeedCurrent2,11,AI_In_PitchSpeedCurrent2,34,43.5,48,2,8.654308685,69%,73%,20%,63%,43%
WAD1,WAD1-0011.AI_In_PitchSpeedCurrent3,11,AI_In_PitchSpeedCurrent3,35,42.17142857,48,1,11.11366139,71%,70%,26%,57%,41%
WAD1,WAD1-0011.WFMS_TurbMeasWndDir,11,WFMS_TurbMeasWndDir,6,1.5,3,1,0.763762616,12%,3%,51%,-23%,-3%
WAD1,WAD1-0011.SM_Curt_PowLimGridFreq,11,SM_Curt_PowLimGridFreq,3,1.333333333,2,1,0.471404521,6%,2%,35%,-15%,-1%
WAD1,WAD1-0011.Exchange.1.RawBytes,11,Exchange,34,1,1,1,0,69%,2%,0%,2%,1%
WAD1,WAD1-0011.Out_OperationTimeYawRightInh,11,Out_OperationTimeYawRightInh,4,2.75,8,1,3.031088913,8%,5%,110%,-51%,-4%
WAD1,WAD1-0011.AI_In_CCU_Diag10,11,AI_In_CCU_Diag10,49,46.59183673,48,31,2.522699941,100%,78%,5%,75%,75%
WAD1,WAD1-0011.AI_In_CCU_Diag11,11,AI_In_CCU_Diag11,49,46.44897959,48,31,2.79256465,100%,77%,6%,74%,74%
WAD1,WAD1-0011.AI_In_TbTowerAcceleration,11,AI_In_TbTowerAcceleration,49,42.28571429,48,22,6.074369036,100%,70%,14%,63%,63%
WAD1,WAD1-0011.Curt_ExternalLimitedPower,11,Curt_ExternalLimitedPower,13,44.15384615,48,1,12.46438714,27%,74%,28%,59%,16%
WAD1,WAD1-0011.OpCtl_TurbineStatus,11,OpCtl_TurbineStatus,1,1,1,1,0,2%,2%,0%,2%,0%
WAD1,WAD1-0011.Curt_WFMSTime,11,Curt_WFMSTime,2,24,47,1,23,4%,40%,96%,-8%,0%
WAD1,WAD1-0011.AI_In_GridMonFrequencyAct,11,AI_In_GridMonFrequencyAct,49,46.55102041,48,31,2.785247027,100%,78%,6%,75%,75%
WAD1,WAD1-0011.OpCtl_TurbineOperationState,11,OpCtl_TurbineOperationState,1,2,2,2,0,2%,3%,0%,3%,0%
WAD1,WAD1-0011.DynCtl_ALC_PitchOffset1,11,DynCtl_ALC_PitchOffset1,9,38.77777778,48,13,11.38007789,18%,65%,29%,50%,9%
WAD1,WAD1-0011.DynCtl_ALC_PitchOffset2,11,DynCtl_ALC_PitchOffset2,9,38.88888889,48,12,11.57050315,18%,65%,30%,50%,9%
WAD1,WAD1-0011.DynCtl_ALC_PitchOffset3,11,DynCtl_ALC_PitchOffset3,9,39,48,12,11.6428328,18%,65%,30%,50%,9%
WAD1,WAD1-0011.AI_In_IOPackTemprA1_R,11,AI_In_IOPackTemprA1_R,23,4.652173913,15,1,3.14309036,47%,8%,68%,-26%,-12%
WAD1,WAD1-0011.AI_In_TbGenBearingTempNds,11,AI_In_TbGenBearingTempNds,49,44.04081633,48,31,2.777160374,100%,73%,6%,70%,70%
WAD1,WAD1-0011.AI_In_ControlBoxTempA2,11,AI_In_ControlBoxTempA2,9,30.33333333,48,1,18.17201756,18%,51%,60%,21%,4%
WAD1,WAD1-0011.AI_In_ControlBoxTempA3,11,AI_In_ControlBoxTempA3,17,31.76470588,48,1,13.44062941,35%,53%,42%,32%,11%
WAD1,WAD1-0011.AI_In_ControlBoxTempA1,11,AI_In_ControlBoxTempA1,10,35.1,48,5,15.57209042,20%,59%,44%,36%,7%
WAD1,WAD1-0011.In_TempOutsideAir,11,In_TempOutsideAir,49,46.71428571,48,32,2.415933504,100%,78%,5%,75%,75%
WAD1,WAD1-0011.Exchange.2.RawBytes,11,Exchange,34,1,1,1,0,69%,2%,0%,2%,1%
WAD1,WAD1-0011.AI_In_TowerAccelForeAftRaw,11,AI_In_TowerAccelForeAftRaw,49,46.06122449,48,31,3.026469373,100%,77%,7%,73%,73%
WAD1,WAD1-0011.DynCtl_ALC_Pitch3_2P,11,DynCtl_ALC_Pitch3_2P,10,46.4,48,43,1.562049935,20%,77%,3%,76%,15%
WAD1,WAD1-0011.AI_In_TbGenCoolingAirTemp,11,AI_In_TbGenCoolingAirTemp,49,43.75510204,48,31,2.73697742,100%,73%,6%,70%,70%
WAD1,WAD1-0011.DI_In_CuReady,11,DI_In_CuReady,1,2,2,2,0,2%,3%,0%,3%,0%
WAD1,WAD1-0011.AI_In_CuRtrBpTemp6,11,AI_In_CuRtrBpTemp6,49,46.73469388,48,32,2.447618669,100%,78%,5%,75%,75%
WAD1,WAD1-0011.AI_In_CuRtrBpTemp5,11,AI_In_CuRtrBpTemp5,49,46.59183673,48,32,2.664340232,100%,78%,6%,75%,75%
WAD1,WAD1-0011.In_GridMeasVoltL3Act,11,In_GridMeasVoltL3Act,49,46.75510204,48,33,2.403489065,100%,78%,5%,75%,75%
WAD1,WAD1-0011.AI_In_CuRtrBpTemp2,11,AI_In_CuRtrBpTemp2,49,46.71428571,48,31,2.498979384,100%,78%,5%,75%,75%
WAD1,WAD1-0011.AI_In_CuRtrBpTemp1,11,AI_In_CuRtrBpTemp1,49,46.75510204,48,31,2.478730849,100%,78%,5%,75%,75%
WAD1,WAD1-0011.AI_In_CuRtrBpTemp4,11,AI_In_CuRtrBpTemp4,49,46.6122449,48,32,2.701596856,100%,78%,6%,75%,75%
WAD1,WAD1-0011.AI_In_CuRtrBpTemp3,11,AI_In_CuRtrBpTemp3,49,46.59183673,48,32,2.664340232,100%,78%,6%,75%,75%
WAD1,WAD1-0011.AI_In_CuLnBpTemp3,11,AI_In_CuLnBpTemp3,49,46.7755102,48,32,2.443360901,100%,78%,5%,75%,75%
WAD1,WAD1-0011.AI_In_CuLnBpTemp1,11,AI_In_CuLnBpTemp1,49,46.7755102,48,32,2.443360901,100%,78%,5%,75%,75%
WAD1,WAD1-0011.AI_In_CuLnBpTemp2,11,AI_In_CuLnBpTemp2,49,46.63265306,48,31,2.700671704,100%,78%,6%,75%,75%
WAD1,WAD1-0011.Exchange.1.Header.ReqID,11,Exchange,49,46.63265306,48,31,2.68551578,100%,78%,6%,75%,75%
WAD1,WAD1-0011.In_WFMSActPwrDemFreq,11,In_WFMSActPwrDemFreq,2,28.5,34,23,5.5,4%,48%,19%,38%,2%
WAD1,WAD1-0011.AI_In_GridMonReacPowerAct,11,AI_In_GridMonReacPowerAct,49,46.55102041,48,31,2.785247027,100%,78%,6%,75%,75%
WAD1,WAD1-0011.AI_In_DtaMcpTempIn2,11,AI_In_DtaMcpTempIn2,30,9.666666667,25,1,6.674994798,61%,16%,69%,-18%,-11%
WAD1,WAD1-0011.AI_In_GridMonCosPhiAct,11,AI_In_GridMonCosPhiAct,49,46.6122449,48,31,2.709140435,100%,78%,6%,75%,75%
WAD1,WAD1-0011.AI_In_Axis2BatVoltC2,11,AI_In_Axis2BatVoltC2,6,1.5,3,1,0.763762616,12%,3%,51%,-23%,-3%
WAD1,WAD1-0011.AI_In_Axis2BatVoltC1,11,AI_In_Axis2BatVoltC1,6,1.666666667,3,1,0.745355992,12%,3%,45%,-20%,-2%
WAD1,WAD1-0011.AI_In_Axis2BatVoltC4,11,AI_In_Axis2BatVoltC4,4,1.75,3,1,0.829156198,8%,3%,47%,-21%,-2%
WAD1,WAD1-0011.AI_In_Axis2BatVoltC3,11,AI_In_Axis2BatVoltC3,6,2,4,1,1,12%,3%,50%,-22%,-3%
WAD1,WAD1-0011.AI_In_Axis2BatVoltC6,11,AI_In_Axis2BatVoltC6,6,1.666666667,3,1,0.745355992,12%,3%,45%,-20%,-2%
WAD1,WAD1-0011.AI_In_Axis2BatVoltC5,11,AI_In_Axis2BatVoltC5,6,1.5,2,1,0.5,12%,3%,33%,-14%,-2%
WAD1,WAD1-0011.ControllerStateHeartbeat_R,11,ControllerStateHeartbeat_R,49,46.7755102,48,32,2.443360901,100%,78%,5%,75%,75%
WAD1,WAD1-0011.Out_CurtSTopTime,11,Out_CurtSTopTime,11,47.63636364,48,46,0.642824347,22%,79%,1%,79%,18%
WAD1,WAD1-0011.In_WindDirection,11,In_WindDirection,49,45.18367347,48,33,2.782404403,100%,75%,6%,72%,72%
WAD1,WAD1-0011.In_WindDir10sAvg,11,In_WindDir10sAvg,49,36.85714286,48,24,4.228185311,100%,61%,11%,56%,56%
WAD1,WAD1-0011.MBCEst_SpeedSidetoSide,11,MBCEst_SpeedSidetoSide,49,46.7755102,48,31,2.492972213,100%,78%,5%,75%,75%
WAD1,WAD1-0011.DI_In_OnA1,11,DI_In_OnA1,11,2.181818182,5,1,1.402477147,22%,4%,64%,-29%,-6%
WAD1,WAD1-0011.DI_In_OnA2,11,DI_In_OnA2,11,2.272727273,5,1,1.542778432,22%,4%,68%,-30%,-7%
WAD1,WAD1-0011.DI_In_OnA3,11,DI_In_OnA3,9,2.444444444,5,1,1.422916497,18%,4%,58%,-25%,-5%
WAD1,WAD1-0011.DO_Pitch_Axis1GoToPos,11,DO_Pitch_Axis1GoToPos,8,2.625,5,1,1.408678459,16%,4%,54%,-22%,-4%
WAD1,WAD1-0011.AI_In_PitchAxis1ExpectedPos,11,AI_In_PitchAxis1ExpectedPos,34,35.64705882,48,2,10.29243684,69%,59%,29%,45%,31%
WAD1,WAD1-0011.AI_In_DtaCabinetTemp,11,AI_In_DtaCabinetTemp,28,12.25,38,1,10.18971821,57%,20%,83%,-21%,-12%
WAD1,WAD1-0011.Pitch_PitchBatt3Temp,11,Pitch_PitchBatt3Temp,49,46.6122449,48,32,2.701596856,100%,78%,6%,75%,75%
WAD1,WAD1-0011.DynCtl_ALC_Dmm,11,DynCtl_ALC_Dmm,49,46.7755102,48,32,2.443360901,100%,78%,5%,75%,75%
WAD1,WAD1-0011.AI_In_TbRotorSpdImpulse,11,AI_In_TbRotorSpdImpulse,49,37.89795918,48,2,15.91334301,100%,63%,42%,42%,42%
WAD1,WAD1-0011.DO_Pitch_Axis3BrakeOn,11,DO_Pitch_Axis3BrakeOn,9,2.555555556,5,1,1.571348403,18%,4%,61%,-26%,-5%
WAD1,WAD1-0011.Curt_WFMSActPwrDem,11,Curt_WFMSActPwrDem,13,42.38461538,48,1,12.40681241,27%,71%,29%,56%,15%
WAD1,WAD1-0011.AI_In_MotorVoltageA1,11,AI_In_MotorVoltageA1,35,35.68571429,48,1,11.56045335,71%,59%,32%,43%,31%
WAD1,WAD1-0011.AI_In_MotorVoltageA2,11,AI_In_MotorVoltageA2,40,31.025,48,1,14.89041218,82%,52%,48%,28%,23%
WAD1,WAD1-0011.AI_In_MotorVoltageA3,11,AI_In_MotorVoltageA3,49,31.75510204,48,13,11.17674446,100%,53%,35%,35%,35%
WAD1,WAD1-0011.AI_In_BrakePWMVoltageA1,11,AI_In_BrakePWMVoltageA1,35,41.77142857,48,1,11.2353669,71%,70%,27%,56%,40%
WAD1,WAD1-0011.AI_In_BrakePWMVoltageA2,11,AI_In_BrakePWMVoltageA2,34,43.14705882,48,3,8.970973955,69%,72%,21%,62%,43%
WAD1,WAD1-0011.AI_In_BrakePWMVoltageA3,11,AI_In_BrakePWMVoltageA3,35,41.88571429,48,1,11.36101461,71%,70%,27%,56%,40%
WAD1,WAD1-0011.MBCEst_TipSpeedRatio,11,MBCEst_TipSpeedRatio,49,46.75510204,48,31,2.478730849,100%,78%,5%,75%,75%
WAD1,WAD1-0011.B_In_WFMSActPwrDemFreqVal,11,B_In_WFMSActPwrDemFreqVal,3,7.333333333,19,1,8.259674462,6%,12%,113%,-44%,-3%
WAD1,WAD1-0011.OpCtl_Pitch3Min,11,OpCtl_Pitch3Min,10,34.5,48,18,7.29725976,20%,58%,21%,47%,10%
WAD1,WAD1-0011.Pitch_PitchAxis1Temp,11,Pitch_PitchAxis1Temp,10,34.8,48,4,15.47126368,20%,58%,44%,36%,7%
WAD1,WAD1-0011.DO_Yaw_TbYawLeft,11,DO_Yaw_TbYawLeft,2,2,3,1,1,4%,3%,50%,-22%,-1%
WAD1,WAD1-0011.Yaw_ToothCounter,11,Yaw_ToothCounter,10,3.5,8,1,2.291287847,20%,6%,65%,-27%,-5%
WAD1,WAD1-0011.WFMS_MasterTrackNum,11,WFMS_MasterTrackNum,49,46.75510204,48,33,2.403489065,100%,78%,5%,75%,75%
WAD1,WAD1-0011.AI_In_TbGenSpdImpulse,11,AI_In_TbGenSpdImpulse,49,41.28571429,48,5,11.25221067,100%,69%,27%,55%,55%
WAD1,WAD1-0011.DynCtl_PowerSetpoint,11,DynCtl_PowerSetpoint,38,42.52631579,48,1,12.16279236,78%,71%,29%,57%,44%
WAD1,WAD1-0011.AI_In_DtaAccelerationX,11,AI_In_DtaAccelerationX,44,21.31818182,40,3,9.317073105,90%,36%,44%,14%,12%
WAD1,WAD1-0011.AI_In_DtaAccelerationY,11,AI_In_DtaAccelerationY,47,24.06382979,40,3,7.955739947,96%,40%,33%,24%,23%
WAD1,WAD1-0011.AI_In_DtaAccelerationZ,11,AI_In_DtaAccelerationZ,49,29.10204082,38,13,5.596080618,100%,49%,19%,39%,39%
WAD1,WAD1-0011.DynCtl_Blad3AngleSetpt,11,DynCtl_Blad3AngleSetpt,35,32.22857143,48,14,10.51281046,71%,54%,33%,37%,27%
WAD1,WAD1-0011.In_GenSpdLoPrecision,11,In_GenSpdLoPrecision,48,42.10416667,48,8,10.07521626,98%,70%,24%,58%,57%
WAD1,WAD1-0011.Out_TurbineStatusSCADA,11,Out_TurbineStatusSCADA,1,1,1,1,0,2%,2%,0%,2%,0%
WAD1,WAD1-0011.Out_GridOperationTime,11,Out_GridOperationTime,35,46.4,48,31,3.145972482,71%,77%,7%,74%,53%
WAD1,WAD1-0011.OpCtl_SpeedSetptPitch,11,OpCtl_SpeedSetptPitch,3,35.66666667,48,16,14.05544576,6%,59%,39%,40%,2%
WAD1,WAD1-0011.WFMS_TurbMeasPhi,11,WFMS_TurbMeasPhi,49,46.65306122,48,32,2.527812803,100%,78%,5%,75%,75%
WAD1,WAD1-0011.In_WFMSActPwrDem,11,In_WFMSActPwrDem,13,42.38461538,48,1,12.49946744,27%,71%,29%,56%,15%
WAD1,WAD1-0011.DynCtlMBC_PitchMinRateLimSel,11,DynCtlMBC_PitchMinRateLimSel,1,1,1,1,0,2%,2%,0%,2%,0%
WAD1,WAD1-0011.AI_In_CCU_Diag9,11,AI_In_CCU_Diag9,49,46.65306122,48,32,2.47889887,100%,78%,5%,75%,75%
WAD1,WAD1-0011.AI_In_CCU_Diag7,11,AI_In_CCU_Diag7,49,46.3877551,48,30,2.81262697,100%,77%,6%,74%,74%
WAD1,WAD1-0011.AI_In_CCU_Diag6,11,AI_In_CCU_Diag6,47,40,48,3,14.90822991,96%,67%,37%,48%,46%
WAD1,WAD1-0011.DynCtl_RotorSpeedSetpoint,11,DynCtl_RotorSpeedSetpoint,40,40.95,48,1,14.25999649,82%,68%,35%,51%,42%
WAD1,WAD1-0011.AI_In_CCU_Diag4,11,AI_In_CCU_Diag4,49,45.04081633,48,32,4.004890804,100%,75%,9%,71%,71%
WAD1,WAD1-0011.AI_In_CCU_Diag2,11,AI_In_CCU_Diag2,49,45.97959184,48,26,4.278516794,100%,77%,9%,72%,72%
WAD1,WAD1-0011.AI_In_CCU_Diag1,11,AI_In_CCU_Diag1,49,39.57142857,48,3,15.02243221,100%,66%,38%,47%,47%
WAD1,WAD1-0011.AI_In_GridMonCurrentL3Act,11,AI_In_GridMonCurrentL3Act,49,46.63265306,48,31,2.68551578,100%,78%,6%,75%,75%
WAD1,WAD1-0011.MBCEst_PitchAvg,11,MBCEst_PitchAvg,37,35.27027027,48,1,9.425808872,76%,59%,27%,45%,34%
WAD1,WAD1-0011.Curt_WFMSReactPwrDem,11,Curt_WFMSReactPwrDem,45,46.82222222,48,33,2.433916724,92%,78%,5%,75%,69%
WAD1,WAD1-0011.MBCEst_SpeedForeAft,11,MBCEst_SpeedForeAft,49,46.75510204,48,33,2.403489065,100%,78%,5%,75%,75%
WAD1,WAD1-0011.DynCtl_CuTorqueDem,11,DynCtl_CuTorqueDem,49,46.75510204,48,31,2.478730849,100%,78%,5%,75%,75%
WAD1,WAD1-0012.AI_In_PitchAngleCurrent3,12,AI_In_PitchAngleCurrent3,38,41.73684211,48,2,10.72057591,78%,70%,26%,57%,44%
WAD1,WAD1-0012.AI_In_PitchAngleCurrent2,12,AI_In_PitchAngleCurrent2,38,41.86842105,48,2,10.536081,78%,70%,25%,57%,44%
WAD1,WAD1-0012.AI_In_PitchAngleCurrent1,12,AI_In_PitchAngleCurrent1,38,42.07894737,48,2,10.53161051,78%,70%,25%,58%,45%
WAD1,WAD1-0012.AI_In_Axis3BatVoltC5,12,AI_In_Axis3BatVoltC5,9,2.777777778,7,1,1.872477727,18%,5%,67%,-29%,-5%
WAD1,WAD1-0012.AI_In_Axis3BatVoltC6,12,AI_In_Axis3BatVoltC6,5,2.2,4,1,1.166190379,10%,4%,53%,-23%,-2%
WAD1,WAD1-0012.MBCEst_AirDensity,12,MBCEst_AirDensity,49,46.12244898,48,32,2.412828411,100%,77%,5%,74%,74%
WAD1,WAD1-0012.AI_In_Axis3BatVoltC1,12,AI_In_Axis3BatVoltC1,4,1.75,3,1,0.829156198,8%,3%,47%,-21%,-2%
WAD1,WAD1-0012.AI_In_Axis3BatVoltC2,12,AI_In_Axis3BatVoltC2,9,1.333333333,3,1,0.666666667,18%,2%,50%,-23%,-4%
WAD1,WAD1-0012.AI_In_Axis3BatVoltC3,12,AI_In_Axis3BatVoltC3,10,1.6,3,1,0.663324958,20%,3%,41%,-18%,-4%
WAD1,WAD1-0012.AI_In_Axis3BatVoltC4,12,AI_In_Axis3BatVoltC4,10,1.3,2,1,0.458257569,20%,2%,35%,-15%,-3%
WAD1,WAD1-0012.Exchange.2.Header.ReqID,12,Exchange,49,46.73469388,48,33,2.397068875,100%,78%,5%,75%,75%
WAD1,WAD1-0012.Curt_PowerLimSsrErrAdvCtrlTime,12,Curt_PowerLimSsrErrAdvCtrlTime,36,45.83333333,48,19,5.288877218,73%,76%,12%,71%,52%
WAD1,WAD1-0012.C_WFMS_ActPwrDem,12,C_WFMS_ActPwrDem,13,42.30769231,48,1,12.41825341,27%,71%,29%,56%,15%
WAD1,WAD1-0012.B_WFMS_ActPwrDemFreqVal,12,B_WFMS_ActPwrDemFreqVal,2,12,19,5,7,4%,20%,58%,-9%,0%
WAD1,WAD1-0012.DynCtl_MBCMode,12,DynCtl_MBCMode,8,2.625,4,1,0.992156742,16%,4%,38%,-15%,-2%
